Int2_Name,C-Index,H-Index,BDE_kcalmol,Int1_Name,appearance_index,count,substructure,count_substructure,appearance_index_substructure,apperance_index_substructure
aa102_opt_C4_H9,3,8,117.46778727751403,aa102_opt,8,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1amine_RH_Sub8_C9_H20,8,19,122.67555598497992,5Hexen1amine_RH_Sub8,2,2,"{'first layer': ['N', 'C'], 'second layer': []}",64,1,1
aa169_opt_C12_H30,11,29,117.17622191254236,aa169_opt,3,5,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
3Buten1thiol_RH_Sub37_C6_H7,5,6,113.58008780998064,3Buten1thiol_RH_Sub37,3,3,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
5Hexen1thiol_RH_Sub41_C8_H19,7,18,119.15620717496466,5Hexen1thiol_RH_Sub41,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Toluene_RH_Sub20_C5_H8,4,7,117.47541704999216,Toluene_RH_Sub20,3,6,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa295_opt_C6_H16,5,15,117.2683502075185,aa295_opt,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Ethen1thiol_RH_Sub16_C5_H7,4,6,118.82014076498932,2Ethen1thiol_RH_Sub16,2,2,"{'first layer': ['C'], 'second layer': ['S']}",16,1,1
Benzeneethanamine_o_RH_Sub36_C12_H15,11,14,117.00652018497236,Benzeneethanamine_o_RH_Sub36,2,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa205_plan_opt_C9_H24,8,23,117.53126894250089,aa205_plan_opt,5,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Toluene_RH_Sub16_C6_H9,5,8,117.77752755250036,Toluene_RH_Sub16,5,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_RH_Sub13_C9_H14,8,13,119.60646980002991,3Buten1amine_RH_Sub13,1,2,"{'first layer': ['C'], 'second layer': []}",656,1,1
4Penten1amine_RH_Sub3_C7_H8,6,7,119.55657539249243,4Penten1amine_RH_Sub3,2,2,"{'first layer': ['C'], 'second layer': ['O']}",40,1,1
Benzeneethanamine_o_RH_Sub30_C16_H19,15,18,117.50563431251108,Benzeneethanamine_o_RH_Sub30,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethanamine_o_RH_Sub38_C12_H15,11,14,117.64199884747342,Benzeneethanamine_o_RH_Sub38,5,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Styrene_RH_Sub29_C7_H11,6,10,116.86733880251552,Styrene_RH_Sub29,1,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa101_plan_opt_C4_H9,3,8,117.4615392600299,aa101_plan_opt,8,10,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1thiol_RH_Sub31_C8_H9,7,8,118.30189604505534,3Buten1thiol_RH_Sub31,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa35_opt_C14_H19,13,18,118.59963601000288,aa35_opt,2,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Ethene_RH_Sub1_C3_H4,2,3,119.7679883000002,Ethene_RH_Sub1,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
5Hexen1ol_RH_Sub40_C8_H19,7,18,118.17452421251446,5Hexen1ol_RH_Sub40,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Ethene_RH_Sub2_C3_H5,2,4,121.29628651249357,Ethene_RH_Sub2,3,3,"{'first layer': ['C'], 'second layer': ['F']}",26,1,1
5Hexen1ol_RH_Sub36_C6_H7,5,6,113.58765106750226,5Hexen1ol_RH_Sub36,2,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1amine_RH_Sub28_C7_H8,6,7,117.63304379501052,2Propen1amine_RH_Sub28,3,3,"{'first layer': ['C', 'C'], 'second layer': ['N', 'N']}",21,1,1
Thiobenzoicacid_RH_Sub28_C6_H15,5,14,117.97438497006112,Thiobenzoicacid_RH_Sub28,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1ol_RH_Sub26_C8_H9,7,8,118.19645533750544,2Propen1ol_RH_Sub26,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
2Ethen1thiol_RH_Sub12_C5_H6,4,5,120.80808774753535,2Ethen1thiol_RH_Sub12,1,2,"{'first layer': ['C'], 'second layer': ['F', 'S']}",2,1,1
3Buten1amine_RH_Sub7_C7_H8,6,7,115.05402632498615,3Buten1amine_RH_Sub7,1,2,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
3Buten1amine_gamma_RH_Sub5_C10_H14,9,13,116.48542222246505,3Buten1amine_gamma_RH_Sub5,2,2,"{'first layer': ['C', 'C'], 'second layer': ['Cl']}",92,1,1
Toluene_RH_Sub3_C3_H7,2,6,118.35522538750696,Toluene_RH_Sub3,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
4Penten1amine_RH_Sub10_C9_H10,8,9,116.4972436950046,4Penten1amine_RH_Sub10,2,2,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
aa281_plan2_opt_C11_H26,10,25,117.16196699498424,aa281_plan2_opt,5,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethaneamine_o_RH_Sub33_C13_H17,12,16,117.34258910506384,Benzeneethaneamine_o_RH_Sub33,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa82_plan_opt_C4_H9,3,8,117.6300845049886,aa82_plan_opt,7,10,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa117_opt_C6_H11,5,10,119.42210151497476,aa117_opt,3,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Ethen1amine_RH_Sub4_C6_H8,5,7,112.35136123498606,2Ethen1amine_RH_Sub4,1,2,"{'first layer': ['O', 'C'], 'second layer': ['N']}",0,1,1
aa86_plan_opt_C16_H20,15,19,116.32927575000453,aa86_plan_opt,5,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub5_C1_H18,0,17,115.63920897995216,Azulene_RH_Sub5,4,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa79_plan_opt_C14_H18,13,17,110.41328858001152,aa79_plan_opt,2,8,"{'first layer': ['C', 'N'], 'second layer': []}",0,1,1
aa337_opt_C21_H26,20,25,118.89785664000355,aa337_opt,3,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub21_C3_H17,2,16,114.97401254498244,Azulene_RH_Sub21,2,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa82_plan_opt_C2_H7,1,6,118.79290789249438,aa82_plan_opt,2,10,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa253_opt_C14_H21,13,20,120.06850620749702,aa253_opt,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa302_opt_C4_H19,3,18,117.34499368503094,aa302_opt,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa323_plan2_opt_C10_H25,9,24,118.48741955752104,aa323_plan2_opt,8,10,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Benzoicacid_RH_Sub27_C6_H15,5,14,118.1770498999849,Benzoicacid_RH_Sub27,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1amine_RH_Sub12_C9_H20,8,19,122.45124481501291,5Hexen1amine_RH_Sub12,2,2,"{'first layer': ['C'], 'second layer': ['F']}",26,1,1
aa103_opt_C5_H10,4,9,117.26032260002086,aa103_opt,4,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethaneamine_o_RH_Sub31_C11_H20,10,19,117.56054432747533,Benzeneethaneamine_o_RH_Sub31,4,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Ethene_RH_Sub6_C3_H5,2,4,117.6624760550024,Ethene_RH_Sub6,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Benzeneethaneamine_o_RH_Sub39_C11_H20,10,19,117.47273072252624,Benzeneethaneamine_o_RH_Sub39,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Toluene_RH_Sub4_C4_H15,3,14,117.28854817746864,Toluene_RH_Sub4,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa57_plan_opt_C2_H7,1,6,117.28142228753,aa57_plan_opt,4,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
3Buten1ol_RH_Sub34_C6_H7,5,6,114.04717684748236,3Buten1ol_RH_Sub34,2,3,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
aa335_plan2_opt_C9_H14,8,13,118.47380845500282,aa335_plan2_opt,3,8,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Ethene_RH_Sub30_C1_H6,0,5,117.15685268174916,Ethene_RH_Sub30,4,4,"{'first layer': ['C'], 'second layer': []}",656,1,1
2Phenylpyridine_RH_C7_H8,6,7,118.60190693252804,2Phenylpyridine_RH,1,9,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa156_opt_C11_H25,10,24,118.44519445498946,aa156_opt,1,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa98_plan_opt_C24_H29,23,28,118.90771717495,aa98_plan_opt,7,9,"{'first layer': ['C', 'C'], 'second layer': ['S']}",19,1,1
2Ethen1ol_RH_Sub9_C5_H7,4,6,116.44520135499675,2Ethen1ol_RH_Sub9,2,2,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
3Buten1thiol_RH_Sub27_C6_H7,5,6,113.04120022255744,3Buten1thiol_RH_Sub27,2,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1ol_RH_Sub10_C6_H7,5,6,113.56955522250756,5Hexen1ol_RH_Sub10,2,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_RH_Sub10_C9_H14,8,13,118.00907881750014,3Buten1amine_RH_Sub10,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Benzeneethaneamine_o_RH_Sub34_C14_H18,13,17,117.28573321248987,Benzeneethaneamine_o_RH_Sub34,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Naphtalene_2_RH_Sub1_C14_H15,13,14,118.4999657924935,Naphtalene_2_RH_Sub1,5,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1thiol_RH_Sub28_C6_H7,5,6,114.38551104248036,3Buten1thiol_RH_Sub28,1,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Styrene_RH_Sub5_C3_H4,2,3,114.76012666005316,Styrene_RH_Sub5,4,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa224_plan_opt_C16_H25,15,24,119.04407920004589,aa224_plan_opt,10,10,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
5Hexen1ol_RH_Sub2_C6_H7,5,6,116.78761994749608,5Hexen1ol_RH_Sub2,2,2,"{'first layer': ['C', 'C'], 'second layer': ['F']}",84,1,1
aa82_plan_opt_C5_H10,4,9,117.65291797499629,aa82_plan_opt,5,10,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Naphtalene_2_RH_Sub17_C4_H18,3,17,118.02149264999954,Naphtalene_2_RH_Sub17,4,7,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa193_plan_opt_C25_H52,24,51,118.7602546749656,aa193_plan_opt,8,14,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
5Hexen1ol_RH_Sub41_C8_H19,7,18,119.42539275251748,5Hexen1ol_RH_Sub41,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Benzoicacid_RH_Sub38_C8_H12,7,11,118.50483268249492,Benzoicacid_RH_Sub38,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1ol_RH_Sub41_C6_H7,5,6,115.459200565017,5Hexen1ol_RH_Sub41,2,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa234_opt_C14_H18,13,17,117.63663435006237,aa234_opt,4,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethanamine_o_RH_Sub25_C13_H17,12,16,118.70819664748096,Benzeneethanamine_o_RH_Sub25,2,4,"{'first layer': ['C', 'C'], 'second layer': ['Cl']}",92,1,1
aa284_plan_opt_C19_H35,18,34,119.57568590499308,aa284_plan_opt,11,15,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethanamine_o_RH_Sub25_C14_H18,13,17,118.91481733748236,Benzeneethanamine_o_RH_Sub25,1,4,"{'first layer': ['C', 'C'], 'second layer': ['Cl']}",92,1,1
Styrene_RH_Sub24_C7_H11,6,10,116.83677767001272,Styrene_RH_Sub24,7,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa279_opt_C17_H30,16,29,117.54565312501173,aa279_opt,6,10,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa315_plan_opt_C10_H20,9,19,117.80566590751448,aa315_plan_opt,9,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa279_plan_opt_C20_H32,19,31,119.61832264745168,aa279_plan_opt,3,10,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
Styrene_RH_Sub29_C10_H14,9,13,117.18660076250046,Styrene_RH_Sub29,7,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzamide_o_N_RH_Sub3_C12_H15,11,14,118.36448226748814,Benzamide_o_N_RH_Sub3,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub17_C7_H13,6,12,122.1372463250087,Azulene_RH_Sub17,3,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Toluene_RH_Sub9_C5_H8,4,7,117.42808974500434,Toluene_RH_Sub9,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa229_opt_C1_H17,0,16,117.49487017752556,aa229_opt,3,6,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa183_plan_opt_C5_H15,4,14,117.79240118504276,aa183_plan_opt,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Cyclopentene_RH_Sub17_C2_H5,1,4,119.64323314250194,Cyclopentene_RH_Sub17,1,3,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa150_opt_C4_H9,3,8,117.19351895003116,aa150_opt,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa277_plan_opt_C14_H16,13,15,118.09373045001976,aa277_plan_opt,5,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa146_plan_opt_C6_H15,5,14,118.10570252250044,aa146_plan_opt,4,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa94_opt_C5_H10,4,9,117.1938847825146,aa94_opt,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa338_plan_opt_C2_H7,1,6,118.47503270746812,aa338_plan_opt,4,9,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa315_plan_opt_C12_H22,11,21,116.36253074001844,aa315_plan_opt,7,9,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa149_plan_opt_C1_H16,0,15,118.19669880753452,aa149_plan_opt,6,9,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa158_plan_opt_C9_H17,8,16,114.66062272999736,aa158_plan_opt,2,8,"{'first layer': ['C', 'C'], 'second layer': ['O', 'N']}",0,1,1
Benzamide_o_N_RH_Sub11_C12_H15,11,14,119.71548160998069,Benzamide_o_N_RH_Sub11,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Styrene_RH_Sub24_C1_H2,0,1,117.4934043375113,Styrene_RH_Sub24,6,7,"{'first layer': ['C'], 'second layer': []}",656,1,1
Azulene_RH_Sub10_C4_H9,3,8,115.63729510500336,Azulene_RH_Sub10,1,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa186_opt_C9_H18,8,17,117.81003393497684,aa186_opt,1,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa280_plan_opt_C1_H27,0,26,118.6430132024782,aa280_plan_opt,9,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa327_plan_opt_C19_H24,18,23,117.62997218253504,aa327_plan_opt,7,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1ol_RH_Sub13_C8_H19,7,18,120.2549540275325,5Hexen1ol_RH_Sub13,1,2,"{'first layer': ['C'], 'second layer': []}",656,1,1
2Phenylpyridine_RH_Sub5_C15_H19,14,18,118.26073392755376,2Phenylpyridine_RH_Sub5,7,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzoicacid_RH_Sub36_C6_H15,5,14,117.68097789251954,Benzoicacid_RH_Sub36,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1thiol_RH_Sub42_C8_H9,7,8,117.9227467399886,5Hexen1thiol_RH_Sub42,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
3Buten1amine_gamma_RH_Sub1_C11_H13,10,12,114.91431344997864,3Buten1amine_gamma_RH_Sub1,1,2,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa232_plan_opt_C7_H23,6,22,111.79578214748376,aa232_plan_opt,2,9,"{'first layer': ['C', 'N'], 'second layer': []}",0,1,1
aa98_opt_C4_H9,3,8,117.83092090002413,aa98_opt,6,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa65_plan_opt_C5_H10,4,9,119.23500925247735,aa65_plan_opt,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Toluene_RH_Sub19_C3_H7,2,6,117.26401167249392,Toluene_RH_Sub19,2,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1ol_RH_Sub8_C6_H7,5,6,116.37401147995178,5Hexen1ol_RH_Sub8,1,2,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa334_opt_C5_H10,4,9,117.50404171748188,aa334_opt,1,9,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
5Hexen1amine_RH_Sub34_C7_H8,6,7,113.71091402997962,5Hexen1amine_RH_Sub34,2,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Styrene_RH_Sub4_C12_H15,11,14,117.4976569050176,Styrene_RH_Sub4,2,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa65_opt_C5_H10,4,9,119.172492055028,aa65_opt,5,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa285_plan_opt_C21_H26,20,25,117.61569279252171,aa285_plan_opt,7,15,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa326_plan_opt_C20_H25,19,24,114.99466106005455,aa326_plan_opt,8,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa166_opt_C5_H14,4,13,116.59453945254938,aa166_opt,1,5,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
3Buten1amine_RH_Sub15_C9_H10,8,9,119.42055849252768,3Buten1amine_RH_Sub15,1,2,"{'first layer': ['C'], 'second layer': ['Cl']}",24,1,1
Styrene_RH_Sub25_C6_H9,5,8,117.89046688500632,Styrene_RH_Sub25,3,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1ol_RH_Sub20_C8_H9,7,8,119.84862518747748,5Hexen1ol_RH_Sub20,2,2,"{'first layer': ['C'], 'second layer': ['N']}",76,1,1
aa284_opt_C5_H31,4,30,117.62898700746688,aa284_opt,6,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1thiol_RH_Sub31_C8_H19,7,18,118.05637663001448,5Hexen1thiol_RH_Sub31,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa184_opt_C7_H16,6,15,118.14235918999486,aa184_opt,2,2,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa230_plan_opt_C9_H23,8,22,117.7423210374721,aa230_plan_opt,5,8,"{'first layer': ['C', 'C'], 'second layer': ['S']}",19,1,1
2Propen1thiol_RH_Sub21_C8_H10,7,9,118.46882673253872,2Propen1thiol_RH_Sub21,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
3Buten1ol_RH_Sub14_C8_H9,7,8,119.70776712502456,3Buten1ol_RH_Sub14,2,2,"{'first layer': ['C'], 'second layer': ['O']}",40,1,1
Styrene_RH_Sub26_C8_H13,7,12,117.39499163000788,Styrene_RH_Sub26,4,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1ol_RH_Sub9_C8_H10,7,9,115.35035880751563,2Propen1ol_RH_Sub9,1,2,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa235_opt_C15_H30,14,29,118.47819467998676,aa235_opt,8,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethanamine_o_RH_Sub5_C16_H19,15,18,117.8373496374519,Benzeneethanamine_o_RH_Sub5,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzamide_o_N_RH_Sub7_C9_H13,8,12,118.72562859750543,Benzamide_o_N_RH_Sub7,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Ethen1thiol_RH_Sub8_C3_H4,2,3,118.50858199500864,2Ethen1thiol_RH_Sub8,2,2,"{'first layer': ['C', 'S'], 'second layer': ['N']}",2,1,1
Benzamide_o_N_RH_Sub24_C10_H14,9,13,119.47058906748056,Benzamide_o_N_RH_Sub24,4,4,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
Benzamide_o_N_RH_Sub27_C10_H14,9,13,117.99569361500062,Benzamide_o_N_RH_Sub27,3,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
2Ethen1ol_RH_Sub15_C5_H7,4,6,121.28310399249074,2Ethen1ol_RH_Sub15,1,2,"{'first layer': ['C'], 'second layer': ['Cl', 'O']}",2,1,1
2Ethen1amine_RH_Sub8_C4_H5,3,4,119.23754247001084,2Ethen1amine_RH_Sub8,2,2,"{'first layer': ['C', 'N'], 'second layer': ['N']}",0,1,1
aa9_opt_C16_H20,15,19,116.61092033998912,aa9_opt,3,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa58_opt_C2_H7,1,6,117.81594937748253,aa58_opt,3,5,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Toluene_RH_Sub23_C5_H8,4,7,117.8035173474794,Toluene_RH_Sub23,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_gamma_RH_Sub7_C11_H13,10,12,115.49419937749462,3Buten1amine_gamma_RH_Sub7,2,2,"{'first layer': ['N', 'C'], 'second layer': []}",64,1,1
2Propen1amine_RH_Sub11_C9_H10,8,9,120.52469306001072,2Propen1amine_RH_Sub11,2,2,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa89_plan_opt_C5_H10,4,9,117.51291958754764,aa89_plan_opt,5,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethaneamine_o_RH_Sub40_C13_H17,12,16,117.07618523502047,Benzeneethaneamine_o_RH_Sub40,3,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Cyclopentene_RH_C3_H11,2,10,120.78857187000564,Cyclopentene_RH,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa111_plan_opt_C4_H9,3,8,117.59277649249825,aa111_plan_opt,4,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa263_opt_C6_H20,5,19,117.42932905745306,aa263_opt,2,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa270_plan_opt_C6_H18,5,17,118.83029810750712,aa270_plan_opt,8,8,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
2Propen1thiol_RH_Sub9_C6_H7,5,6,113.84423330750876,2Propen1thiol_RH_Sub9,1,2,"{'first layer': ['C', 'C'], 'second layer': ['S']}",19,1,1
aa96_opt_C2_H7,1,6,119.43894361499504,aa96_opt,2,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa198_plan_opt_C13_H20,12,19,117.06904616754288,aa198_plan_opt,6,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa215_plan_opt_C12_H25,11,24,117.38209650501544,aa215_plan_opt,2,3,"{'first layer': ['C', 'C'], 'second layer': ['N', 'O']}",9,1,1
aa111_plan_opt_C3_H8,2,7,117.72274931249795,aa111_plan_opt,5,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Naphtalene_2_RH_Sub21_C5_H7,4,6,119.48255988501018,Naphtalene_2_RH_Sub21,3,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa104_opt_C3_H8,2,7,117.1562730599902,aa104_opt,4,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa296_plan_opt_C4_H16,3,15,117.21819476003076,aa296_plan_opt,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethaneamine_o_RH_Sub2_C11_H20,10,19,117.66516677501102,Benzeneethaneamine_o_RH_Sub2,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzamide_o_N_RH_Sub2_C7_H16,6,15,117.35318130497716,Benzamide_o_N_RH_Sub2,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa314_plan_opt_C1_H14,0,13,118.44906236496172,aa314_plan_opt,1,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
2Propen1ol_RH_Sub16_C8_H9,7,8,118.66913665498836,2Propen1ol_RH_Sub16,1,2,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa225_opt_C5_H13,4,12,119.24647179503182,aa225_opt,2,2,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa71_plan_opt_C13_H18,12,17,117.62195963498512,aa71_plan_opt,3,6,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa275_plan_opt_C9_H19,8,18,117.77151547505356,aa275_plan_opt,1,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1ol_RH_Sub17_C8_H10,7,9,122.21678571499992,2Propen1ol_RH_Sub17,1,2,"{'first layer': ['C'], 'second layer': ['N']}",76,1,1
Cyclopentene_RH_Sub2_C2_H5,1,4,119.80651240750646,Cyclopentene_RH_Sub2,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Toluene_RH_Sub26_C4_H12,3,11,117.57194349248664,Toluene_RH_Sub26,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa182_plan_opt_C7_H12,6,11,117.85908686499596,aa182_plan_opt,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1thiol_RH_Sub30_C8_H10,7,9,118.00015890500448,2Propen1thiol_RH_Sub30,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Azulene_RH_Sub3_C3_H17,2,16,114.68690180248473,Azulene_RH_Sub3,5,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
